,id,tweet
239,78294045,"""omo ale ni buhari but kosi bo she fa'gbo, ko le fa'gbo to baba fela. ##url"
240,78294046,"""óní boyfriend kìnnì, ó lulè😥 óní boyfriend kejì, ó lulè🥲 óní boyfriend keta, ó lulè.😩 ó wá n sunkún lórí whatsapp status😪😅 ó ti è sopé òhun kòní boyfriend mo🙄. nu ojú re nu✌️  èmi lókàn🥰"""
241,78294047,"""ẹni kan báyìí kò bá ọ lọ! àdúrà rẹpẹtẹ lẹ́nu àwọn ọlọ́jà. ọjọ́ ìṣẹ́gun gbáà ni fún àwọn ọlọ́jà tí ó ń pàtẹ sí ọ̀kánkán ibi tí ọkọ̀ àjàgbé alágolo agbépo náà ya wọ̀ ní oṣòdì. ##url"
242,78294048,"""oloriburuku maashafaniyin gbogbogbo, werey niyin o, (#iyenphuungbel-iyen#)!!!"""
243,78294049,"""zlatan olofo 😀😀😀 enu yi noni ##url"
244,78294050,"""@username misbegotten ómò ale jati jati"""
245,78294051,"""@username onigbese ni bobo yen. ako tile ta omo ale jatijati."""
246,78294052,"""i did not like agẹṣinkólé one bit, but you see this jagun jagun....... ẹ fílẹ̀ fún @username . àjànàkú kọ̀já mo rí nnkan fírí, bá a bá rérin, ẹ jẹ́ á pé a rérin🙌🏾🙌🏾"""
247,78294053,"""ọmọ alè jatijati!!! you are not better than the person sentenced to death. ##url"
248,78294054,"""my best friend cheikh ibrahima ousmane fatty niass #bigbrothernaija @ oki olodo junction,ibadan! ##url"
249,78294055,"""@username olodo otondo sori bi ti agbon sekemba"""
250,78294056,"""ole ni gbogbo yin,  atenu ni yin  ijekuje lo ma payin   #election2023"""
251,78294057,"""@username special consideration for someone that led a delegation to lam adesina.  ọmọ àlè kò ní ṣalai má wuwa ẹ"""
252,78294058,"""awon oloriburukuu , omo iran kiran awon omo ale , omo osan tin ko ponpo ba iya e, abaniloruko je , abani loju je , awon omo ofoo ##url"
253,78294059,"""ólófó lò binù òlògò"""
254,78294060,"""tori mo gba sisi lowo re, o pe mi ole 🎶"""
255,78294061,"""@username olodo ni yín sir..🤣"""
256,78294062,"""@username ori gbogbo yin buru bi t’eegun to n le werey"""
257,78294063,"""awon omo ui pelu sokoto buruku   wo sokoto eleyi biti 'iya bose oni kanfu'"""
258,78294064,"""@username emi werey ti fe pin, kori nkan je. nincompup political jobber😂. i need more of your tears."""
259,78294065,"""ọmọ ènìyàn, ẹ kọ́ ẹ̀kọ́ lára àwọn ẹranko wọ̀nyí. ẹ jẹ́ kí á jọ pawọ́pọ̀ gbé ẹni tí ó ṣubú dìde, ẹ máà jẹ́ á dá onítọ̀hún dá a, torí òní la rí, a ò mọ̀la. a ò ní ṣubú o! ##url"
260,78294066,"""a ma pada fi werey port oro ílé ayé yi ni cos o ti súmì but ko ni rè mì💪🏽"""
261,78294067,"""otun ti zee ooo....   awa lo kan.  disobedient and atiku ema lule. ##url"
262,78294068,"""@username see person wey sabi. ani ode ni eh se! oni opolo rara. oponu oshi. nba sense. pa ara eh danu tori tweet."""
263,78294069,"""@username òdè alákorí...eranko lásán lásán. òkú òbò"""
264,78294070,"""ade ma jabo lori e. omo ale jatijati. ##url"
265,78294071,"""oloriburuku ni ayade omo ale jati jati"""
266,78294072,"""buhahhhhahhahhahahhahhahha!!! weyrey wa ni gbogbo ara ẹ́ ! 🤣🤣🤣🤣🤣 ##url"
267,78294073,"""ori yin buru bi egun ti n le werey ##url"
268,78294074,"""@username were si n guess… e ti lule. olofo ni gbogbo yin"""
269,78294075,"""oloribuku lawon binomo yi o...bi mo se nblock ikan ni imi tun telemi. awon werey!"""
270,78294076,"""@username orí iyalaya ẹ ti burú, ọmọ ofo alailẹkọ, on top say you no get sense, only god knows who birthed you."""
271,78294077,"""àwọn ọmọ àlè jati játi.... ari tẹ́nì mọ wí afi àpáàdì bo tiẹ̀ mọ́lẹ̀ ##url"
272,78294078,"""ayipada buruku koni de ba e ,o ni so wipe o je aiye ri lagbara olorun. amin"""
273,78294079,"""ówu elédùmarè lófi kìnnìún j'oba eranko nínú ígbo.  the lion in the jungle of politics. pol101. the encyclopedia of politics. the jagaban...2023 mon-shal-allah 🙏 @username #asiwajubat  #foragreaternigeria  #preidency2023 ##url"
274,78294080,"""""mo fe ko je bi orę""  aiye awon friends e ma baje ni! olofo individual"""
275,78294081,"""@username orí ẹ ti burú, ọmọ àlè jatijati"""
276,78294082,"""omo ale jati jati... akoshibero, arindin ##url"
277,78294083,"""@username òlóribùrúkù òmó alé jàtí jàtí you keep mentioning historians without providing any single article from as them as basis you’re rather going to google to make quick searches and coming back with screenshots and you expect me to take you seriously? dfkm! 😭😭😭🤣🤣🤣🤣"""
278,78294084,"""@username ~ wón ńpe gbogbo ẹranko tí ó ní ìwo, ìgbín naa ńyọ jú. se bí ti ìmọ̀ràn ìgbín ni? ~ all animals with antlers were summoned and the snail thrust itself into attention. was reference the like of antenna on its head? ~ ta lo mo okolo e loyo."""
279,78294085,"""ẹranko tó ya wèrè bí ẹṣin ò wọ́pọ̀: ẹṣin fi ọmọ rẹ̀ sílẹ̀ ó ńgbé ọmọ ọlọ́mọ kiri. / not many animals are as stupid as the horse: it left its offspring unattended and carried those of others around. [help others, but don't neglect your own, either; prioritise well]"""
280,78294086,"""bídèmí is a self-aware boy who lives in ìdèlé community in ìjèbú òde town. the community is one of blacksmiths whose history of practising the craft in the area dates back to more than 200 years ago. the community is… ##url"
281,78294087,"""#bbnaija omo ale ,oloriburuku, won ma gbe e gbe bi iti ogode. ##url"
282,78294088,"""ladies sora fun home delivery. weyrey lo poju ninu awa okunrin.  oluwa awa pelu yin o."""
283,78294089,"""@username iwo ati tani!! abi ori eleyi o pe ni. you and who! abi aye fe baje ni! do you know me? awon wo lo ran eh wa? abi ko fe ragba fun eh ni? ta lo lulu fun eh to ni ko ma jo? ko de ni da fun iwo ati awon to ni eh. omo ale jati jati. ko shi danu"""
284,78294090,"""ori soton ti daru"""
285,78294091,"""gbàgbé oshi o ....this praise is gay o 😂😂🤣🤣 #bbnaija"""
286,78294092,"""tí a bá tìtorí èyàn burúkú di'jú, a kò ní mọ ìgbà tí ẹni rere máa kọjá lọ. / if we insist on closing our eyes because of a wicked fellow, we won't know when a good person will pass us by. [be easily forgiving: vindictiveness often packs a hefty punch.] #yoruba #proverb"""
287,78294093,"""@username oje ni gbogbo eleyi."""
288,78294094,"""èpè ní ń p'olè... ##url"
289,78294095,"""congratulations to  1.  otunba gbenga daniel (ogun east/ijebu/remo)  2.  mr. salisu afọlábí (ogun central/ẹgba)  3. senator solomon olamilekan adéọlá  yayi (ogun west/yewa/aworis)  as the newly elected senators in ogun state. ##url"
290,78294096,"""@username o da wipe eleyi nshiere sha, shey mo ran iya e lati wa comment si post mi? ti o ba fe ki awon obi e fi oju sunkun e ogbeni ja danu o! mi o ro ejo were o! iwo omo oshi jatijati. boya baba e lo ra phone fun mi ni wa so, ko oshi danu fun mi."""
291,78294097,"""@username woma timumi sowo lataro  emi mi fe bo, oluhun nio je ati jo bura wa daada 😂😂😂 emi gan ya werey mowon lowo"""
292,78294098,"""so ra fún abosi sise ati iwa burúkú ninu awé kí awé rẹ lè jẹ itẹwọgba lọdọ allah..  oluwa a wá pẹlu rẹ ooo ##url"
293,78294099,"""ìmólè, kí òkùkù bó'lè eku ni wón, wón ma je so'ólè 🕊 💡 ##url"
294,78294100,"""@username 😂😂😂😂omo ale ti lo fi motor gba ice... oloja...😂😂😂😂"""
295,78294101,"""@username awon obinrin ile yin ni oloshi …omo ale alakori"""
296,78294102,"""the president, federal republic of nigeria, president muhammadu buhari @username and the vice-president, federal republic of nigeria, prof. yemi osinbajo @username , haters go and lie on the train track, eyin olosi jati jati, ole, o lee, alapa masise odaran eniyan."""
297,78294103,"""@username rufai gbenu e sòún. oponu abi fún radarada.. you can't about ábíá and anambra but you you can poke nosing to where apc is having ground"""
298,78294104,"""@username oloriburuku ni gbogbo wan 😤"""
299,78294105,"""@username werey, awon wo ni ""masafani"" bi o je eyin werey amukunmeko.   e wa sorayin di agbodegba ati janduku fun oloselu kale tori atenuje ti eba kiri.   aja loma jenu yin.   ori bamba bi ""eru ole""  eni jere."""
300,78294106,"""awọn ọmọ ale ma n sòrò wípé scamu ni ile ìwé. we that have spent much of our life getting educated, you think we are mad abi. even she was saying don't tell me. ##url"
301,78294107,"""the people calling sanwoolu se olodo ni yin ni ##url"
302,78294108,"""ìrànwọ́ owó orí epo dà bí gbẹ̀gbẹ̀ lọ́rùn ọrọ̀ ajé wa tí a gbudọ̀ yọ kúrò kí a lè ní àṣeyọrí.  èyí tó burú jù ni wípé àwọn èèyàn péréte bí mama tee nìkan ló n'jèrè yí, àsìkò sì ti tó láti jẹ́ kí òpin dé bá a. #abcoffuelsubsidy ##url"
303,78294109,"""@username eleyi wa le ni o sinkan"""
304,78294110,"""olofo ni lampard."""
305,78294111,"""l’ójó orí j’oyè n’ílé ayé o🎵 mo múra mo báwon lo🎵 àtàrí j’oyè l’órun o🎵 mo múra mo báwon lo🎵 orí ókéré l’olójà hún tà o🎵 orí l’óso erú domo🎵 àtàrí gbébè, orí mi gbèmí oo🎵 ìwo l’òsà tí ń gbeni🤲🏼🤲🏼  #proudyorubastudent# #tasuedite# #endasuustrike"""
306,78294112,"""@username they are still plenty to join him in kirikiri who laugh last laugh best ,eniiikure,awon omo ale jatijati ##url"
307,78294113,"""@username ese o ranle, pasta lule  ese o ranle,ice cream lule  but eko lemin nlo oooo boya koma binu"""
308,78294114,"""olorikori omo eran ##url"
309,78294115,"""era ile, era ile won yin baba loke yanrin okun, yanrin okun won yin baba loke eranko ile, eranko igbo won yin baba loke awon alaini, awon tanti ni won yin baba loke thank you lord"""
310,78294116,"""5 movies 5 people..  iyanu ma shelley alani pomolekun adeola navigator olongbo iya ijebu latina woman seduces poor student...  @username ##url"
311,78294117,"""omo ale ni hushpuppy ##url"
312,78294118,"""ohun ti afe soro le lori ni igberaga ti awon oloyinbo n pe ni (pride) eto yi yio ma desi eti igbo wa ni gbogbo ojoru oseose✅ ki oyo ole da ajumose gbogbo wa ni ooo"""
313,78294119,"""wizkid ooo   reekado ooo  kí awón mejejí koshí danú   awón werèy mèjí   #endswat #sarsmustendnow  #endpolicebrutalityinnigeria ##url"
314,78294120,"""lmaooo saheed osupa is truly rugged. he survived the biggest fuji war.  i’m here listening to all the diss tracks he released during the period.  ‘omo olomo laarin ero, oromodiye laarin asa. ori lo yo omo o ya e ba mi pa atewo fun, ruggedity lo so omo di ajanaku’"""
315,78294121,"""frame 1: @username (omi ipinle ogun, class captain, energy, ogo ijebu, kope ooo) with barr(mrs) bukky onabanjo (chairman ogun state local government service commission). frame 2: ogs001, ijb001, ijb 002, glo (@username ), kope oo and leaders of our great party. da ⁴+⁴ is 💯 ##url"
316,78294122,"""kilon se eleyi? awon wo lon sinju si? oshi! ##url"
317,78294123,"""@username olori bù ọmọ ofo. òní jere"""
318,78294124,"""weyrey ni gbogbo yin se😂 ##url"
319,78294125,"""oriki  corona corona virus tuale oo🙌, omo ologo😉 amuni duro sile tipa tipa😞 amuni da aso bomu dan dan😷 amu ara ilu okere wa si ile ni tulasi🤕 omo buruku ton seru ba gbogbo eniyana😨 ooda jini jini bole🏃"""
320,78294126,"""oti gbagbe ni !!! omo ale lasan ##url"
321,78294127,"""11:11: orí ẹ̀yin tó layé ti dàrú."""
322,78294128,"""@username good morning my dear abeke. omobinrin ti n we l’odo ti gbogbo okunrin n yo owo ose, won ni bi eleyi o je aya eni, o ye ko je ale eni. a a jiire bi?"""
323,78294129,"""omashofo ni. eranko ##url"
324,78294130,"""shebi if your brother or sister was killed at the lekki toll gate this is what you’d be saying abi, awon olori buruku oshi. ko de ni dafun iyala iya yin ##url"
325,78294131,"""if dna is free, nigeria maa daru, ile ola ma d'horo, rogbodiyan maa sele, isinku orun maa soro, akufa maa rapid gaann, olopa 👮‍♂️ maa ko everybody, omo eleran a je egun-un-gun.😁"""
326,78294132,"""awon omo ale jati-jati. ##url"
327,78294133,"""ori to n gbe aje pade olokun. ori to n gbe ire pade olosa. ori to so kinihun di oba awon eranko. ori to so okin di oba awon eye. ori ma pada leyin mi lojo tí iremi bade."""
328,78294134,"""iroyin, ko to afoju ba, eni ba de ibe lo le so. maṣe jẹ ki wọn royin fun ọ o, wa nibẹ! ore_oba  #olojo #ileife  #odunolojo  #olojofestival  #olojofestivalhighlights  #aarecrown  #ooniofife  #yorubatradition  #royalty  #culturalheritage  @username ##url"
329,78294135,"""@username awon eleyi buru"""
330,78294136,"""ori e tiburu omo ale jatijati ##url"
331,78294137,"""and as usual another bunch of idiots calling themselves media house..awon oniranu jatijati ##url"
332,78294138,"""this one na oloriburuku... omo ale jatijati ##url"
333,78294139,"""supreme court tún ti fẹ̀yìn wọn lulẹ̀"""
334,78294140,"""eyan o sa gbodo se aduru eleyi si ile mai-rent🤔🤔 ##url"
335,78294141,"""agbára àjíǹde krist wá síbẹ̀  kò yí padà.  agbára to jí lásárù dìde nínú ibojì  agbára tó là'ju afọju  agbára to jí òkú ọmọ jairu... ah agbára yàn wá  bẹẹni agbára na wa ninu mi!  oti fi' nù mi sebu'gbe...  tobapade mi bere fún agbára!  àgbàrá àjíǹde krist! ##url"
336,78294142,"""ole ole ole! ole ole ole! ole! ole!  olajide adeniji chicago university ruben abati supreme court chicago state university amoda sangodele tinubu atiku reno south east atiku tunde bakare ##url"
337,78294143,"""olofo lon binu ologo  still playing that snippet in my head.  🤞🏾"""
338,78294144,"""ọmọ àlè jatijati"""
339,78294145,"""omo okaso sile ki eru ba olese omo ajanaku koja mo ri nkan firi bi a ba ri erin a wipe a ri erin omo oloko titi afonsa abi oko tien tien omo anjanu inu iya aberi da epe.  omo ojalangba o ja dododo bi oke omo arojo doye adele teji teji balogun dodondawa olowo joye meji reti iketa"""
340,78294146,"""you asked if she was dead yet, lied that she was not in the country saying ""you were too smart to be fooled"" and now ""not everyone who attacked you cared about chinelo? let me just tell you something, òfò lomi ẹ̀fọ́ ńṣe, o ma ṣòfò ni. agùnmáníyè, igi ọparun. ##url"
341,78294147,"""@username getat! oyinbo ni eleyi joo"""
342,78294148,"""@username werey, cry more. o ò ní jèrè. olórí burúkú maṣànfàní ènìyàn. if you like, insult my generations, na u sabi."""
343,78294149,"""@username but why do you people used to do like olóriburúkú  like this? you'll start typing in english then pari ẹ̀ with èdè keèdè. nonsense ni gbogbo iyẹn now"""
344,78294150,"""@username awon baba ati iya ni ile ni omo ale  u bastard"""
345,78294151,"""oloriburuku ni @username yi sha.. omo ale jati jati. ##url"
346,78294152,"""ní òwúrọ̀ ọjọ́ ajé.......... (it's monday morning)  ká t'ẹpá mọ́'ṣẹ́, ká má sì ṣe ṣ'ọ̀lẹ, ka múra ṣíṣe, ká bẹ elédùwà, kó fi èrè sí iṣẹ́ wa.  ìbùkún àt'ọ̀kèwà á wà lórí gbogbo wa o. àṣẹ.  #lekkimassacre #atiku #obidatti023 #asake #tobiamusan #tems #chi chi ##url"
347,78294153,"""ajisebi oyo laari ti surrender finally egbe pdp ma lule ni oyo state in oruko jesu tessy lokan 💃💃💃💃"""
348,78294154,"""kìí bínú kìí bínú, ọmọ àlè níí fàá!   when people give you gbas, you have the right to give them gbos  you can't always be the ""mature one"", won a jẹ ẹ́ m'aye"""
349,78294155,"""@username haaaaaa  abi awon eleyi ti mad ni ? is everywhere like : lagos kano abuja ?  abi ewaaa gbawa ni ?"""
350,78294156,"""the oranmiyan himself. @username . the oloriebi of asiwaju  political dynasty eulogies abat.  long live omo olodo ide. ##url"
351,78294157,"""oha soup, popularly referred to as #ofeoha by the igbo people of eastern nigeria is an absolutely delicious traditional soup recipe. #ohasoup is made in a similar way to another igbo soup, ofe onugbu, in that it is made with a thickener like coco yam, achi, or ofo. #cassiang ##url"
352,78294158,"""shina ni ko ma shey kiri tl.. oniranu buruku 😒 ##url"
353,78294159,"""end time is near...  things are happening out there.  asiwaju ko to seju oti bo pant.  omo ale!!!! ##url"
354,78294160,"""@username oti ya were, wa to gbon omoale jatijati"""
